d6t_temp_c;ds18b20_temp_c;motor_ud_v;motor_uq_v;motor_speed_mech_rpm;motor_id_a;motor_iq_a
31.0;27.12;0.456;1.486;1998.652;0.037;7.217
31.0;27.12;0.473;1.505;2003.539;-0.266;7.002
31.0;27.12;0.466;1.492;2009.251;-0.113;7.118
31.1;27.12;0.431;1.493;2008.960;0.449;6.932
31.1;27.12;0.409;1.532;2001.947;0.707;6.217
31.1;27.12;0.425;1.502;1988.566;0.553;6.733
31.0;27.12;0.436;1.484;1991.312;0.375;7.092
31.0;27.12;0.452;1.485;2005.657;0.160;7.132
31.0;27.12;0.457;1.493;2008.764;0.023;7.121
31.0;27.12;0.450;1.486;1995.453;0.141;7.220
31.0;27.12;0.427;1.498;2007.925;0.493;6.846
31.1;27.12;0.422;1.506;1998.837;0.591;6.651
31.1;27.12;0.441;1.480;1985.718;0.311;7.199
31.0;27.12;0.484;1.523;1998.120;-0.497;6.758
31.0;27.12;0.479;1.519;2013.897;-0.375;6.811
31.0;27.12;0.464;1.496;2011.112;-0.048;7.123
31.0;27.12;0.451;1.492;2012.648;0.093;7.129
31.0;27.12;0.463;1.491;1997.319;-0.025;7.151
31.1;27.12;0.472;1.511;1998.766;-0.243;6.938
31.1;27.12;0.494;1.537;2005.322;-0.712;6.574
31.1;27.12;0.486;1.557;2004.901;-0.801;6.356
31.1;27.12;0.500;1.542;2004.523;-0.882;6.526
31.1;27.12;0.458;1.507;2023.051;-0.003;7.002
31.1;27.12;0.452;1.488;1998.739;0.151;7.135
31.1;27.12;0.471;1.510;1995.080;-0.179;6.975
31.1;27.12;0.491;1.533;2005.280;-0.626;6.640
31.1;27.12;0.477;1.528;2019.048;-0.381;6.763
31.1;27.12;0.463;1.491;2015.686;0.018;7.187
31.1;27.12;0.424;1.510;2012.014;0.536;6.659
31.1;27.12;0.415;1.541;1989.393;0.573;6.032
31.1;27.12;0.409;1.545;1992.897;0.669;6.012
31.1;27.12;0.417;1.513;1994.562;0.612;6.575
31.1;27.12;0.432;1.497;2002.905;0.431;6.888
31.1;27.12;0.410;1.529;1996.508;0.720;6.234
31.1;27.12;0.445;1.555;2010.972;-0.119;5.973
31.1;27.12;0.443;1.547;1982.941;0.016;5.976
31.1;27.12;0.410;1.531;1985.843;0.673;6.239
31.1;27.12;0.425;1.497;1991.324;0.493;6.888
31.0;27.12;0.445;1.484;2002.936;0.236;7.256
31.0;27.12;0.457;1.489;2009.115;0.069;7.218
31.0;27.12;0.460;1.498;2005.432;-0.046;7.127
31.0;27.12;0.450;1.487;1998.696;0.171;7.193
31.0;27.12;0.457;1.495;1997.394;0.076;7.156
31.1;27.12;0.481;1.521;2002.012;-0.451;6.855
31.1;27.12;0.498;1.545;2013.487;-0.853;6.538
31.1;27.12;0.476;1.514;2014.453;-0.291;6.936
31.1;27.12;0.450;1.500;2013.736;0.143;7.069
31.1;27.12;0.440;1.494;2008.749;0.293;7.005
31.1;27.12;0.438;1.484;1989.452;0.386;7.231
31.1;27.12;0.444;1.485;2003.608;0.252;7.227
31.1;27.12;0.464;1.492;2008.212;-0.076;7.184
31.1;27.12;0.463;1.496;2009.499;-0.005;7.156
31.1;27.12;0.427;1.514;2010.081;0.488;6.652
31.1;27.12;0.413;1.540;1993.719;0.630;6.096
31.1;27.12;0.410;1.537;1986.227;0.693;6.149
31.1;27.12;0.441;1.485;1990.680;0.277;7.129
31.1;27.12;0.449;1.490;2000.857;0.169;7.166
31.1;27.12;0.418;1.514;2002.468;0.684;6.580
31.2;27.12;0.418;1.555;2006.020;0.481;5.913
31.2;27.12;0.443;1.555;2001.607;0.005;5.923
31.2;27.12;0.445;1.542;1985.720;-0.139;6.116
31.2;27.12;0.456;1.543;1997.058;-0.216;6.054
31.2;27.12;0.417;1.549;1985.801;0.518;5.994
31.0;27.12;0.408;1.529;1999.300;0.757;6.302
31.0;27.12;0.426;1.556;2001.461;0.323;5.914
31.0;27.12;0.452;1.546;1988.738;-0.148;6.084
31.1;27.12;0.409;1.534;1975.474;0.682;6.210
31.1;27.12;0.450;1.487;2001.426;0.164;7.200
31.1;27.12;0.464;1.495;1995.374;-0.082;7.211
31.1;27.12;0.466;1.500;2005.572;-0.058;7.154
31.1;27.12;0.459;1.502;2010.526;0.008;7.126
31.1;27.12;0.464;1.498;2011.205;-0.070;7.121
31.1;27.12;0.454;1.485;1994.645;0.130;7.314
31.0;27.12;0.452;1.489;2004.843;0.124;7.203
31.0;27.12;0.466;1.505;2005.889;-0.057;7.055
31.0;27.12;0.454;1.489;2009.670;0.120;7.311
31.1;27.12;0.415;1.529;2006.653;0.676;6.370
31.1;27.12;0.419;1.553;1998.826;0.449;5.944
31.1;27.12;0.433;1.550;1998.515;0.173;5.995
31.1;27.12;0.420;1.551;1994.696;0.392;6.010
31.1;27.12;0.415;1.551;1985.404;0.523;5.982
31.1;27.12;0.413;1.546;1992.247;0.594;6.062
31.1;27.12;0.416;1.553;2001.267;0.514;5.980
31.1;27.12;0.453;1.551;1999.371;-0.169;6.003
31.1;27.12;0.471;1.544;1992.019;-0.502;6.101
31.1;27.12;0.467;1.541;1997.911;-0.431;6.151
31.2;27.12;0.408;1.536;1989.016;0.743;6.250
31.2;27.12;0.413;1.507;1992.075;0.677;6.760
31.1;27.12;0.433;1.555;2009.958;0.185;5.976
31.1;27.12;0.461;1.551;1998.864;-0.313;6.031
31.1;27.12;0.457;1.545;1995.986;-0.253;6.106
31.1;27.12;0.443;1.550;1995.375;-0.065;6.058
31.1;27.12;0.418;1.548;1977.515;0.434;6.078
31.2;27.12;0.421;1.514;1987.300;0.600;6.689
31.2;27.12;0.427;1.512;2004.760;0.535;6.732
31.2;27.12;0.421;1.546;1996.268;0.435;6.083
31.2;27.12;0.409;1.541;1977.629;0.711;6.172
31.2;27.12;0.428;1.505;1993.162;0.519;6.844
31.1;27.12;0.454;1.491;2003.716;0.105;7.250
31.1;27.12;0.460;1.494;1993.369;0.012;7.279
31.1;27.12;0.454;1.495;2009.185;0.171;7.192
31.2;27.12;0.440;1.501;2011.585;0.307;6.971
31.2;27.12;0.412;1.544;1995.817;0.681;6.158
31.2;27.12;0.415;1.551;1991.253;0.532;6.049
31.2;27.12;0.411;1.545;1985.980;0.644;6.144
31.2;27.12;0.412;1.540;1994.170;0.657;6.195
31.3;27.12;0.420;1.552;2000.574;0.510;6.004
31.3;27.12;0.464;1.550;1995.795;-0.349;6.108
31.2;27.12;0.471;1.538;2008.608;-0.369;6.254
31.2;27.12;0.472;1.519;2008.482;-0.371;6.509
31.2;27.12;0.482;1.537;1984.290;-0.624;6.286
31.1;27.12;0.460;1.537;1987.681;-0.361;6.264
31.1;27.12;0.462;1.548;2000.457;-0.285;6.119
31.2;27.12;0.462;1.552;2004.235;-0.325;6.080
31.2;27.12;0.475;1.543;2001.945;-0.475;6.204
31.2;27.12;0.481;1.529;1991.210;-0.589;6.414
31.1;27.12;0.441;1.546;1974.512;0.013;6.120
31.1;27.12;0.413;1.524;1990.246;0.680;6.455
31.1;27.12;0.419;1.526;1999.507;0.610;6.479
31.1;27.12;0.417;1.550;1990.581;0.550;6.050
31.1;27.12;0.416;1.550;1993.212;0.582;6.052
31.2;27.12;0.435;1.552;2001.863;0.155;6.078
31.2;27.12;0.419;1.548;1984.624;0.484;6.115
31.2;27.12;0.412;1.519;1982.478;0.711;6.573
31.2;27.12;0.420;1.517;1998.836;0.599;6.732
31.2;27.12;0.412;1.542;1998.967;0.720;6.256
31.2;27.12;0.428;1.550;1994.340;0.232;6.069
31.2;27.12;0.436;1.553;1996.295;-0.078;6.076
31.2;27.12;0.424;1.555;1990.977;0.369;6.008
31.2;27.12;0.416;1.548;1990.970;0.507;6.095
31.2;27.12;0.411;1.548;1993.247;0.651;6.143
31.2;27.12;0.431;1.559;1994.403;0.246;5.970
31.2;27.12;0.441;1.551;2003.278;0.008;6.089
31.3;27.12;0.483;1.544;2007.710;-0.668;6.256
31.3;27.12;0.485;1.543;1991.705;-0.697;6.262
31.3;27.12;0.457;1.543;1988.348;-0.285;6.205
31.3;27.12;0.474;1.550;2009.282;-0.493;6.143
31.3;27.12;0.478;1.546;2009.596;-0.548;6.262
31.2;27.12;0.460;1.513;2002.805;-0.105;6.610
31.2;27.12;0.459;1.494;2003.566;-0.085;6.902
31.2;27.12;0.471;1.524;1994.933;-0.275;6.503
31.3;27.12;0.479;1.543;1994.023;-0.619;6.247
31.3;27.12;0.468;1.547;1983.301;-0.452;6.172
31.3;27.12;0.438;1.555;1995.448;0.102;6.066
31.3;27.12;0.457;1.547;2004.120;-0.268;6.141
31.3;27.12;0.488;1.543;2007.942;-0.721;6.283
31.3;27.12;0.443;1.546;1971.243;0.055;6.137
31.3;27.12;0.420;1.506;1980.246;0.669;6.710
31.3;27.12;0.436;1.497;2001.384;0.404;7.127
31.3;27.12;0.429;1.505;2004.824;0.471;6.934
31.3;27.12;0.412;1.548;1990.882;0.637;6.134
31.3;27.12;0.460;1.555;2015.706;-0.295;6.119
31.3;27.12;0.468;1.542;1989.404;-0.395;6.274
31.3;27.12;0.428;1.549;1987.879;0.207;6.175
31.3;27.12;0.421;1.556;1993.148;0.418;6.057
31.3;27.12;0.456;1.560;2005.451;-0.224;6.031
31.3;27.12;0.480;1.543;2011.737;-0.560;6.231
31.3;27.12;0.468;1.520;2010.744;-0.246;6.585
31.2;27.12;0.472;1.529;1988.489;-0.331;6.502
31.2;27.12;0.479;1.538;1999.280;-0.594;6.337
31.2;27.12;0.474;1.538;2002.446;-0.556;6.339
31.2;27.12;0.481;1.546;1994.673;-0.639;6.261
31.2;27.12;0.480;1.544;1995.271;-0.543;6.240
31.3;27.12;0.467;1.526;2018.880;-0.228;6.478
31.3;27.12;0.467;1.513;2003.695;-0.160;6.699
31.3;27.12;0.469;1.527;1993.960;-0.355;6.512
31.3;27.12;0.486;1.539;1998.661;-0.717;6.318
31.3;27.12;0.485;1.542;2012.588;-0.602;6.317
31.3;27.12;0.468;1.526;2008.185;-0.260;6.486
31.3;27.12;0.459;1.509;2001.972;-0.109;6.755
31.3;27.12;0.468;1.512;1992.341;-0.223;6.732
31.3;27.12;0.483;1.548;1995.768;-0.694;6.220
31.3;27.12;0.435;1.551;1985.978;0.109;6.128
31.3;27.12;0.409;1.540;1982.769;0.713;6.332
31.3;27.12;0.424;1.553;1996.232;0.385;6.096
31.3;27.12;0.470;1.554;2014.297;-0.466;6.169
31.3;27.12;0.474;1.549;1993.200;-0.472;6.195
31.3;27.12;0.413;1.541;1969.601;0.577;6.287
31.3;27.12;0.419;1.527;1999.994;0.593;6.529
31.3;27.12;0.414;1.546;2003.272;0.677;6.275
31.3;27.12;0.454;1.555;2007.253;-0.177;6.110
31.2;27.12;0.478;1.538;2012.901;-0.486;6.383
31.2;27.12;0.462;1.500;2009.468;-0.080;6.897
31.2;27.12;0.463;1.514;1999.519;-0.189;6.728
31.2;27.12;0.480;1.532;2006.826;-0.519;6.430
31.2;27.12;0.484;1.541;1993.256;-0.577;6.347
31.3;27.12;0.463;1.514;2022.418;-0.161;6.684
31.3;27.12;0.434;1.496;2012.529;0.334;6.855
31.3;27.12;0.434;1.482;1989.992;0.360;7.023
31.3;27.12;0.454;1.499;1989.509;-0.047;6.929
31.3;27.12;0.469;1.519;2006.594;-0.267;6.621
31.3;27.12;0.471;1.536;2005.514;-0.277;6.450
31.3;27.12;0.467;1.527;2007.966;-0.272;6.526
31.2;27.12;0.457;1.507;2002.135;-0.032;6.825
31.2;27.12;0.467;1.500;2003.699;-0.124;6.896
31.2;27.12;0.466;1.526;1996.435;-0.272;6.568
31.3;27.12;0.480;1.543;1992.175;-0.623;6.276
31.3;27.12;0.449;1.560;1989.103;-0.066;6.087
31.3;27.12;0.470;1.550;2004.887;-0.444;6.245
31.3;27.12;0.478;1.540;2012.683;-0.500;6.395
31.3;27.12;0.483;1.540;1992.983;-0.516;6.441
31.2;27.12;0.484;1.543;1988.724;-0.673;6.317
31.2;27.12;0.457;1.554;2006.280;-0.260;6.135
31.2;27.12;0.436;1.561;1996.526;0.136;6.086
31.2;27.12;0.439;1.553;1994.182;0.056;6.176
31.2;27.12;0.488;1.543;2016.264;-0.630;6.369
31.3;27.12;0.473;1.525;2005.304;-0.314;6.596
31.3;27.12;0.469;1.540;2002.209;-0.375;6.388
31.3;27.12;0.480;1.545;1992.987;-0.589;6.301
31.3;27.12;0.487;1.550;1997.637;-0.672;6.274
31.3;27.12;0.477;1.540;2021.396;-0.482;6.397
31.3;27.12;0.451;1.506;2015.594;0.073;6.837
31.3;27.12;0.436;1.488;1996.133;0.361;6.989
31.3;27.12;0.422;1.503;1993.211;0.482;6.662
31.3;27.12;0.440;1.496;2006.722;0.258;6.907
31.3;27.12;0.448;1.489;2001.702;0.135;7.080
31.3;27.12;0.443;1.496;2003.709;0.146;6.923
31.3;27.12;0.416;1.516;2008.024;0.633;6.432
31.3;27.12;0.406;1.525;1994.464;0.706;6.250
31.3;27.12;0.434;1.494;1995.962;0.301;6.924
31.3;27.12;0.458;1.504;1999.773;0.032;6.993
31.3;27.12;0.470;1.522;1996.276;-0.249;6.670
31.3;27.12;0.472;1.537;2004.582;-0.425;6.413
31.3;27.12;0.480;1.537;2000.383;-0.518;6.488
31.3;27.12;0.477;1.532;1998.163;-0.389;6.522
31.3;27.12;0.466;1.533;1996.860;-0.250;6.499
31.3;27.12;0.476;1.543;1998.101;-0.591;6.378
31.3;27.12;0.452;1.557;1991.527;-0.123;6.183
31.3;27.12;0.475;1.545;1997.562;-0.550;6.300
31.3;27.12;0.473;1.535;2017.088;-0.298;6.472
31.3;27.12;0.470;1.518;2006.745;-0.236;6.753
31.3;27.12;0.455;1.511;2008.834;-0.066;6.839
31.3;27.12;0.467;1.514;2003.217;-0.246;6.797
31.2;27.12;0.470;1.525;2001.472;-0.276;6.631
31.2;27.12;0.472;1.528;2003.944;-0.323;6.552
31.2;27.12;0.465;1.519;2009.929;-0.145;6.725
31.4;27.12;0.434;1.490;2003.090;0.366;6.961
31.4;27.12;0.427;1.499;1996.063;0.435;6.808
31.3;27.12;0.447;1.489;1999.964;0.129;7.055
31.3;27.12;0.469;1.515;2001.489;-0.258;6.760
31.3;27.12;0.456;1.506;2004.383;-0.027;6.866
31.3;27.12;0.432;1.502;2012.143;0.413;6.799
31.3;27.12;0.419;1.509;1996.027;0.609;6.572
31.4;27.12;0.404;1.544;2002.834;0.666;5.996
31.4;27.12;0.406;1.541;1990.284;0.663;5.994
31.4;27.12;0.414;1.514;1988.026;0.671;6.461
31.3;27.12;0.439;1.495;1996.286;0.243;6.901
31.3;27.12;0.435;1.497;2004.526;0.343;6.960
31.4;27.12;0.415;1.508;1998.682;0.647;6.606
31.4;27.12;0.425;1.495;1994.798;0.417;6.900
31.4;27.12;0.463;1.504;1999.831;-0.112;6.904
31.4;27.12;0.476;1.530;1990.427;-0.374;6.579
31.4;27.12;0.478;1.540;1997.422;-0.542;6.430
31.3;27.12;0.490;1.545;2011.359;-0.705;6.425
31.3;27.12;0.491;1.547;2004.746;-0.696;6.389
31.3;27.12;0.461;1.530;2001.423;-0.180;6.566
31.3;27.12;0.460;1.512;2005.105;-0.060;6.818
31.3;27.12;0.472;1.525;1995.716;-0.225;6.674
31.3;27.12;0.471;1.536;2013.870;-0.328;6.475
31.3;27.12;0.459;1.502;2009.898;-0.059;6.962
31.3;27.12;0.423;1.502;2003.003;0.516;6.790
31.3;27.12;0.403;1.542;1998.776;0.716;6.023
31.3;27.12;0.409;1.526;1997.721;0.709;6.272
31.3;27.12;0.416;1.509;1985.792;0.627;6.617
31.3;27.12;0.419;1.512;1999.496;0.503;6.606
31.3;27.12;0.441;1.495;2005.748;0.248;6.953
31.3;27.12;0.422;1.503;2000.231;0.528;6.731
31.3;27.12;0.419;1.559;1995.053;0.378;5.768
31.3;27.12;0.421;1.551;1991.124;0.334;5.903
31.3;27.12;0.420;1.503;1981.550;0.568;6.765
31.3;27.12;0.440;1.499;2001.093;0.219;6.954
31.3;27.12;0.434;1.496;1998.615;0.363;6.918
31.3;27.12;0.413;1.514;1996.276;0.646;6.503
31.3;27.12;0.407;1.534;2003.167;0.722;6.200
31.3;27.12;0.408;1.541;1992.010;0.668;6.089
31.3;27.12;0.415;1.506;1976.890;0.683;6.664
31.3;27.12;0.448;1.500;1993.961;0.096;6.983
31.3;27.12;0.468;1.526;2008.855;-0.211;6.674
31.3;27.12;0.457;1.495;2002.463;0.026;7.110
31.3;27.12;0.433;1.500;1994.867;0.321;6.873
31.3;27.12;0.446;1.496;2001.288;0.216;7.056
31.3;27.12;0.469;1.513;1996.967;-0.161;6.904
31.3;27.12;0.465;1.517;1997.350;-0.197;6.790
31.4;27.12;0.467;1.518;2004.622;-0.161;6.793
31.4;27.12;0.464;1.505;2010.543;-0.103;6.990
31.4;27.12;0.445;1.501;2011.294;0.174;6.984
31.3;27.12;0.420;1.510;2002.060;0.586;6.679
31.3;27.12;0.411;1.526;1986.706;0.684;6.359
31.3;27.12;0.421;1.500;1998.800;0.497;6.868
31.3;27.12;0.431;1.503;2007.120;0.438;6.859
31.3;27.12;0.409;1.548;1997.976;0.638;5.975
31.4;27.12;0.464;1.554;2010.905;-0.455;5.938
31.4;27.12;0.468;1.549;2001.765;-0.477;6.007
31.4;27.12;0.429;1.548;1989.657;0.052;6.035
31.4;27.12;0.422;1.557;1994.090;0.221;5.856
31.4;27.12;0.410;1.551;1986.458;0.610;5.942
31.4;27.12;0.403;1.539;1998.513;0.743;6.114
31.4;27.12;0.423;1.565;2003.875;0.309;5.731
31.3;27.12;0.433;1.553;1987.143;0.098;5.953
31.3;27.12;0.402;1.544;1974.358;0.706;6.037
31.3;27.12;0.441;1.497;1999.514;0.199;7.045
31.3;27.12;0.469;1.512;2000.277;-0.160;6.904
31.3;27.12;0.446;1.497;2002.032;0.201;7.109
31.3;27.12;0.429;1.504;2006.207;0.449;6.834
31.3;27.12;0.418;1.518;2005.606;0.609;6.573
31.3;27.12;0.421;1.499;1987.618;0.546;6.854
31.3;27.12;0.443;1.493;1992.721;0.177;7.078
31.3;27.12;0.459;1.506;2005.980;-0.050;6.993
31.4;27.12;0.451;1.506;2014.211;0.111;7.017
31.4;27.12;0.412;1.528;2011.202;0.647;6.393
31.4;27.12;0.406;1.540;1986.146;0.710;6.111
31.4;27.12;0.418;1.512;1988.893;0.605;6.643
31.4;27.12;0.427;1.503;1998.630;0.425;6.841
31.4;27.12;0.445;1.495;1998.834;0.172;7.102
31.4;27.12;0.417;1.514;1998.580;0.621;6.662
31.4;27.12;0.410;1.559;2007.769;0.606;5.838
31.4;27.12;0.432;1.558;2002.795;0.154;5.903
31.4;27.12;0.444;1.547;1998.845;-0.117;6.075
31.4;27.12;0.420;1.559;1987.861;0.282;5.832
31.4;27.12;0.411;1.546;1993.558;0.666;6.080
31.4;27.12;0.423;1.558;2003.976;0.264;5.941
31.4;27.12;0.497;1.538;2014.771;-0.978;6.232
31.4;27.12;0.490;1.523;2002.796;-0.694;6.454
31.4;27.12;0.491;1.535;1991.193;-0.837;6.241
31.4;27.12;0.421;1.559;1987.750;0.269;5.896
31.4;27.12;0.408;1.535;1985.845;0.683;6.228
31.4;27.12;0.412;1.522;1991.563;0.672;6.495
31.4;27.12;0.405;1.542;2006.145;0.727;6.160
31.4;27.12;0.412;1.556;1994.709;0.544;5.940
31.4;27.12;0.413;1.517;1974.258;0.652;6.536
31.4;27.12;0.445;1.499;1990.841;0.103;7.076
31.4;27.12;0.467;1.531;2001.380;-0.174;6.727
31.4;27.12;0.476;1.542;2008.406;-0.331;6.576
31.5;27.12;0.442;1.498;2006.901;0.232;7.021
31.5;27.12;0.410;1.538;2005.641;0.684;6.260
31.5;27.12;0.413;1.553;1992.710;0.557;5.984
31.5;27.12;0.403;1.533;1991.564;0.740;6.337
31.5;27.12;0.420;1.511;1990.411;0.589;6.716
31.5;27.12;0.410;1.538;1996.956;0.702;6.247
31.5;27.12;0.430;1.566;2011.575;0.173;5.760
31.5;27.12;0.497;1.542;2004.589;-0.868;6.229
31.5;27.12;0.473;1.544;1983.730;-0.540;6.152
31.5;27.12;0.453;1.560;2005.931;-0.269;5.947
31.5;27.12;0.436;1.556;1992.204;0.094;5.989
31.5;27.12;0.419;1.554;1992.873;0.398;5.998
31.5;27.12;0.472;1.551;2004.273;-0.561;6.061
31.5;27.12;0.490;1.545;2012.334;-0.786;6.165
31.5;27.12;0.495;1.531;2011.167;-0.812;6.351
31.5;27.12;0.498;1.534;2004.628;-0.952;6.327
31.5;27.12;0.439;1.550;1982.997;-0.022;6.037
31.5;27.12;0.444;1.556;2001.450;-0.061;6.001
31.4;27.12;0.461;1.556;2012.635;-0.428;5.982
31.4;27.12;0.483;1.547;2002.242;-0.717;6.153
31.4;27.12;0.478;1.545;1990.300;-0.761;6.167
31.4;27.12;0.443;1.556;1995.176;-0.146;6.013
31.4;27.12;0.412;1.523;1989.280;0.667;6.480
31.5;27.12;0.436;1.496;1990.998;0.327;7.112
31.5;27.12;0.435;1.501;2001.559;0.336;6.973
31.5;27.12;0.411;1.535;2011.052;0.713;6.361
31.5;27.12;0.404;1.545;1987.960;0.739;6.138
31.5;27.12;0.418;1.518;1988.387;0.591;6.645
31.4;27.12;0.439;1.491;1999.078;0.293;7.163
31.4;27.12;0.436;1.499;2004.161;0.361;7.034
31.5;27.12;0.407;1.551;2012.770;0.733;6.064
31.5;27.12;0.434;1.564;2001.109;0.102;5.936
31.5;27.12;0.479;1.545;2005.021;-0.652;6.156
31.4;27.12;0.496;1.541;2013.102;-0.980;6.317
31.4;27.12;0.489;1.544;2000.512;-0.832;6.228
31.4;27.12;0.458;1.550;1992.981;-0.337;6.109
31.4;27.12;0.499;1.540;2014.574;-0.932;6.260
31.4;27.12;0.478;1.523;2020.206;-0.390;6.555
31.5;27.12;0.469;1.496;2003.859;-0.231;6.844
31.5;27.12;0.498;1.526;1999.138;-0.912;6.478
31.5;27.12;0.497;1.536;1997.138;-0.845;6.332
31.5;27.12;0.489;1.548;2000.590;-0.796;6.173
31.5;27.12;0.486;1.546;2011.206;-0.831;6.222
31.5;27.12;0.480;1.550;1991.626;-0.681;6.167
31.5;27.12;0.489;1.543;1999.972;-0.788;6.252
31.5;27.12;0.486;1.548;2004.959;-0.831;6.162
31.5;27.12;0.429;1.557;1986.014;0.230;5.971
31.5;27.12;0.408;1.550;1985.078;0.668;6.128
31.5;27.06;0.409;1.565;2005.869;0.539;5.848
31.5;27.06;0.425;1.563;2000.015;0.341;5.938
31.5;27.06;0.429;1.554;1996.773;0.171;6.063
31.5;27.06;0.430;1.559;1989.927;0.127;5.967
31.5;27.06;0.416;1.551;1991.184;0.518;6.037
31.4;27.06;0.417;1.533;1992.270;0.696;6.323
31.4;27.06;0.406;1.530;2001.151;0.729;6.456
31.5;27.06;0.414;1.557;1996.344;0.544;6.021
31.5;27.06;0.451;1.553;2007.327;-0.209;6.100
31.5;27.06;0.485;1.552;2008.241;-0.797;6.100
31.5;27.12;0.428;1.557;1982.854;0.231;6.022
31.5;27.12;0.412;1.561;1990.677;0.522;5.959
31.5;27.12;0.455;1.563;2020.318;-0.297;5.971
31.5;27.12;0.495;1.538;2017.305;-0.714;6.367
31.5;27.12;0.478;1.517;2008.939;-0.403;6.611
31.5;27.12;0.468;1.497;2010.497;-0.198;6.866
31.5;27.12;0.466;1.492;2010.865;-0.130;6.967
31.5;27.12;0.464;1.500;2003.773;-0.174;6.881
31.5;27.12;0.489;1.525;2007.228;-0.613;6.509
31.5;27.12;0.470;1.494;2011.639;-0.155;6.966
31.5;27.12;0.447;1.483;2008.832;0.145;6.980
31.5;27.12;0.466;1.496;2003.326;-0.144;6.930
31.5;27.12;0.489;1.533;1996.876;-0.675;6.437
31.5;27.12;0.489;1.541;1991.763;-0.801;6.330
31.5;27.12;0.461;1.558;2008.921;-0.426;6.060
31.5;27.12;0.448;1.557;1996.711;-0.083;6.092
31.5;27.12;0.433;1.558;1990.386;0.096;6.037
31.5;27.12;0.447;1.562;1999.798;-0.134;5.976
31.5;27.12;0.438;1.564;1993.947;0.040;5.966
31.5;27.12;0.407;1.550;1982.799;0.682;6.161
31.5;27.06;0.403;1.545;1997.863;0.719;6.193
31.5;27.06;0.422;1.561;1997.764;0.442;5.959
31.5;27.06;0.466;1.556;2010.175;-0.444;6.115
31.5;27.06;0.500;1.540;2016.349;-0.929;6.387
31.5;27.06;0.488;1.540;1996.524;-0.837;6.351
31.6;27.06;0.470;1.548;1997.001;-0.486;6.227
31.6;27.06;0.480;1.551;2007.924;-0.683;6.143
31.5;27.06;0.478;1.554;2005.987;-0.647;6.168
31.5;27.06;0.486;1.533;2009.248;-0.562;6.473
31.5;27.06;0.468;1.497;2012.788;-0.144;6.930
31.5;27.12;0.465;1.491;2006.005;-0.155;7.029
31.5;27.12;0.492;1.532;1999.566;-0.731;6.452
31.5;27.12;0.499;1.533;2010.377;-0.936;6.455
31.5;27.12;0.479;1.511;2022.026;-0.354;6.784
31.5;27.12;0.460;1.492;2009.239;-0.020;6.973
31.6;27.12;0.442;1.478;2011.090;0.253;7.114
31.6;27.12;0.431;1.482;1988.541;0.397;6.910
31.6;27.12;0.451;1.482;2000.343;0.108;7.070
31.6;27.12;0.478;1.506;2005.522;-0.364;6.803
31.6;27.12;0.490;1.530;2002.421;-0.608;6.558
31.6;27.12;0.475;1.514;2008.305;-0.333;6.728
31.6;27.12;0.476;1.511;2009.316;-0.310;6.750
31.5;27.12;0.495;1.532;1997.725;-0.829;6.481
31.5;27.12;0.466;1.549;1990.348;-0.444;6.222
31.5;27.12;0.434;1.560;1990.058;0.030;6.014
31.5;27.12;0.416;1.556;1996.085;0.579;6.094
31.5;27.12;0.407;1.557;1996.397;0.648;6.084
31.4;27.12;0.447;1.565;2010.222;-0.193;5.995
31.4;27.12;0.479;1.550;2002.327;-0.689;6.251
31.4;27.12;0.470;1.546;1987.596;-0.534;6.270
31.5;27.06;0.446;1.568;2003.406;-0.121;5.995
31.5;27.06;0.482;1.558;1998.713;-0.669;6.154
31.5;27.06;0.476;1.522;2018.782;-0.377;6.648
31.5;27.06;0.456;1.487;2020.063;0.058;7.058
31.5;27.06;0.442;1.480;2006.373;0.290;7.069
31.5;27.06;0.454;1.485;1995.489;0.057;7.065
31.5;27.06;0.459;1.493;2005.985;0.015;6.994
31.5;27.06;0.472;1.507;2003.647;-0.228;6.880
31.5;27.06;0.468;1.502;2014.778;-0.180;6.908
31.5;27.06;0.438;1.488;2007.888;0.361;6.883
31.6;27.06;0.411;1.514;1988.904;0.716;6.336
31.6;27.06;0.444;1.481;1982.337;0.261;7.073
31.5;27.06;0.476;1.519;2011.004;-0.375;6.695
31.5;27.06;0.480;1.518;1997.638;-0.409;6.706
31.5;27.06;0.459;1.491;2013.727;-0.016;7.033
31.5;27.06;0.459;1.492;2010.624;0.007;6.998
31.5;27.06;0.447;1.484;2002.549;0.210;7.020
31.5;27.06;0.457;1.484;1991.269;0.008;7.127
31.5;27.06;0.488;1.528;2003.850;-0.528;6.629
31.5;27.06;0.488;1.550;2001.296;-0.752;6.317
31.5;27.06;0.491;1.551;2009.266;-0.834;6.257
31.5;27.06;0.486;1.523;2009.509;-0.491;6.629
31.5;27.06;0.486;1.526;2005.238;-0.520;6.604
31.5;27.06;0.492;1.550;1997.372;-0.841;6.264
31.5;27.06;0.480;1.555;1999.943;-0.707;6.237
31.5;27.06;0.474;1.553;1994.005;-0.556;6.221
31.5;27.06;0.494;1.551;2015.862;-0.882;6.262
31.6;27.06;0.497;1.536;2019.804;-0.764;6.464
31.6;27.06;0.470;1.502;2011.210;-0.176;6.967
31.6;27.06;0.450;1.487;2001.394;0.117;7.043
31.5;27.06;0.463;1.501;2011.194;-0.144;6.936
